Date,Symbol,Open,High,Low,Close,Volume,RSI,MACD,MA20,Volatility,SentimentScore,AnomalyFlag,Label
1988-11-02,INFY.NS,95.17,96.25,95.08,95.6,203893,52.56,3.0261,96.09,0.0276,1.0,0,BUY
1988-11-03,TSLA,97.76,98.34,95.97,96.71,573190,53.91,1.4579,96.2,0.0056,-0.391,0,BUY
1988-11-04,AAPL,92.92,93.96,91.5,93.65,3736078,18.32,-1.7783,96.14,0.0348,-0.327,0,SELL
1988-11-07,RELIANCE.NS,101.55,102.4,101.27,101.28,646076,34.28,-0.716,96.77,0.0111,1.0,0,HOLD
1988-11-08,AAPL,99.1,100.08,97.73,98.42,107051,58.01,3.2458,96.73,0.0297,-1.0,0,BUY
1988-11-09,TCS.NS,97.49,97.89,94.87,97.23,1307409,57.63,3.705,96.72,0.0176,-0.614,0,BUY
1988-11-10,NVDA,98.76,100.12,96.36,98.2,2980040,32.14,-1.0377,96.85,0.0494,-1.0,0,SELL
1988-11-11,NVDA,97.92,98.92,96.03,96.04,1188608,44.75,4.0603,96.92,0.0075,-0.29,0,HOLD
1988-11-14,AAPL,98.45,98.68,96.09,97.52,2198876,56.16,-0.4659,97.07,0.0266,-0.438,0,HOLD
1988-11-15,TSLA,97.45,100.88,96.94,99.19,3284408,37.15,4.1168,97.28,0.0049,1.0,0,BUY
1988-11-16,TCS.NS,101.6,103.36,100.39,101.1,4982470,60.24,2.3736,97.48,0.0247,0.898,0,BUY
1988-11-17,RELIANCE.NS,101.41,101.41,98.79,100.92,335028,43.83,1.1059,97.69,0.0132,0.737,0,BUY
1988-11-18,AAPL,94.62,95.75,94.14,95.18,823644,48.26,-5.2642,97.54,0.0252,-0.666,0,SELL
1988-11-21,AAPL,101.72,101.97,100.26,101.37,4126588,65.36,-3.5366,97.84,0.0151,-1.0,0,HOLD
1988-11-22,INFY.NS,100.22,102.23,98.91,101.65,3131943,60.65,0.8994,98.2,0.0283,-0.949,0,BUY
1988-11-23,NVDA,101.13,101.4,97.01,99.35,4644677,45.25,-0.5148,98.33,0.0476,0.342,0,HOLD
1988-11-24,INFY.NS,100.61,101.39,99.98,100.88,1622921,63.58,1.6015,98.48,0.0093,-0.138,0,BUY
1988-11-25,TCS.NS,98.11,99.15,97.58,98.1,3636357,47.45,-0.2823,98.49,0.0304,0.278,0,HOLD
1988-11-28,NVDA,98.19,100.4,97.8,98.79,2446257,41.68,-1.6946,98.36,0.0043,0.233,0,HOLD
1988-11-29,TSLA,97.7,101.97,96.5,101.03,1041594,70.12,-0.2293,98.61,0.0037,0.121,0,BUY
1988-11-30,NVDA,97.33,100.22,96.14,98.27,1603915,30.21,-1.2483,98.74,0.0091,0.236,0,SELL
1988-12-01,RELIANCE.NS,99.99,103.37,99.24,101.0,4726707,43.53,0.1539,98.96,0.0506,0.084,0,HOLD
1988-12-02,INFY.NS,103.41,103.57,102.2,103.03,4763404,41.78,-1.313,99.43,0.0329,-0.227,0,HOLD
1988-12-05,AAPL,98.44,100.61,96.89,100.53,1914530,50.56,3.484,99.39,0.013,0.121,0,BUY
1988-12-06,INFY.NS,100.39,100.81,98.16,99.58,3567560,52.44,3.8243,99.45,0.0144,0.017,0,BUY
1988-12-07,RELIANCE.NS,98.28,99.89,97.75,99.32,4068144,56.34,-1.2236,99.55,0.0725,-0.952,0,SELL
1988-12-08,RELIANCE.NS,101.61,101.83,100.5,101.67,808733,44.55,0.3115,99.73,0.0041,-1.0,0,HOLD
1988-12-09,AAPL,97.74,100.16,96.51,97.75,811706,34.93,1.2835,99.81,0.0014,-1.0,0,HOLD
1988-12-12,NVDA,98.41,100.84,98.36,99.92,3382376,70.82,-5.0665,99.93,0.0191,-0.299,0,SELL
1988-12-13,TCS.NS,98.82,99.22,97.42,98.5,224516,48.5,0.1453,99.9,0.0225,0.226,0,HOLD
1988-12-14,TSLA,99.33,100.83,98.82,99.57,664251,29.15,0.7666,99.82,0.0427,1.0,0,HOLD
1988-12-15,NVDA,98.34,99.08,97.15,98.43,4849580,58.99,-0.5848,99.7,0.0236,0.192,0,HOLD
1988-12-16,AAPL,100.64,101.16,99.76,100.52,309530,57.21,0.5316,99.96,0.0197,1.0,0,BUY
1988-12-19,TCS.NS,100.42,101.6,99.59,100.22,1981727,50.8,-0.272,99.91,0.0237,0.875,0,HOLD
1988-12-20,TSLA,102.54,104.68,99.79,100.98,989398,85.95,3.0576,99.87,0.0027,0.016,0,BUY
1988-12-21,RELIANCE.NS,99.58,101.27,98.94,100.04,3288618,45.73,1.0326,99.91,0.0119,-0.823,0,HOLD
1988-12-22,AAPL,102.48,102.98,101.44,101.91,2764217,58.54,-0.0614,99.96,0.0143,-1.0,0,HOLD
1988-12-23,TSLA,102.49,102.49,99.99,101.24,4024208,44.58,-1.2365,100.12,0.0082,-1.0,0,SELL
1988-12-26,TCS.NS,102.81,102.99,101.46,101.74,2679411,56.58,2.2618,100.26,0.0166,-0.65,0,BUY
1988-12-27,TCS.NS,100.84,103.24,99.84,100.11,4011452,25.28,-0.775,100.22,0.0089,-1.0,0,SELL
1988-12-28,INFY.NS,102.15,104.36,101.57,102.93,1720389,45.75,-1.1584,100.45,0.0033,-0.483,0,HOLD
1988-12-29,NVDA,101.88,102.76,101.67,102.27,1009977,53.23,1.4535,100.51,0.0127,0.75,0,BUY
1988-12-30,TCS.NS,99.15,99.8,98.2,99.04,4254043,39.17,-0.5319,100.32,0.0131,0.534,0,SELL
1989-01-02,TSLA,104.03,104.92,102.11,102.58,2284885,42.63,1.1292,100.42,0.037,-1.0,0,HOLD
1989-01-03,NVDA,104.05,104.35,103.17,103.67,3211594,38.98,1.3343,100.62,0.0405,-0.826,0,HOLD
1989-01-04,INFY.NS,101.52,102.55,99.73,100.05,3024970,59.27,-0.8037,100.66,0.0216,0.453,0,HOLD
1989-01-05,TCS.NS,101.02,102.32,100.94,101.79,1574367,35.96,-0.0343,100.66,0.0036,-0.869,0,HOLD
1989-01-06,INFY.NS,96.99,99.28,95.58,98.46,931636,52.73,1.2917,100.7,0.0507,-0.173,0,HOLD
1989-01-09,AAPL,97.18,99.08,95.55,96.2,2442993,27.37,-1.8281,100.51,0.0198,0.224,0,SELL
1989-01-10,TSLA,96.88,99.02,96.84,97.7,891078,45.54,1.9861,100.47,0.0203,-0.805,0,HOLD
1989-01-11,RELIANCE.NS,98.72,98.98,98.53,98.8,2749596,86.89,-2.2385,100.44,0.0206,-1.0,0,SELL
1989-01-12,RELIANCE.NS,100.23,101.97,99.47,101.76,1193988,52.05,-1.4094,100.6,0.0517,1.0,0,HOLD
1989-01-13,AAPL,103.77,104.54,103.36,104.01,1938168,41.29,-1.3756,100.78,0.0219,0.651,0,HOLD
1989-01-16,INFY.NS,101.51,102.74,100.42,100.44,3029481,45.65,0.0174,100.79,0.0086,1.0,0,HOLD
1989-01-17,TCS.NS,96.15,96.85,94.62,96.53,1767930,60.81,2.9473,100.56,0.0076,0.053,0,HOLD
1989-01-18,TSLA,96.17,99.04,96.07,97.77,3378593,58.54,-1.375,100.45,0.033,1.0,0,HOLD
1989-01-19,AAPL,99.21,99.74,96.85,98.04,3843260,46.32,-1.0828,100.26,0.0013,-0.742,1,SELL
1989-01-20,INFY.NS,97.54,98.86,96.26,98.8,629916,41.69,0.2801,100.14,0.0231,-1.0,0,SELL
1989-01-23,TSLA,99.78,100.19,98.63,100.04,595869,75.52,-1.5362,100.05,0.0287,0.954,1,SELL
1989-01-24,AAPL,102.45,103.81,101.38,102.05,3635068,49.49,0.7586,100.15,0.0217,-0.78,0,HOLD
1989-01-25,NVDA,101.22,101.42,99.46,100.54,603172,28.5,-0.1322,100.03,0.02,1.0,0,HOLD
1989-01-26,RELIANCE.NS,97.77,101.53,96.13,97.74,4793839,46.53,0.9666,99.8,0.0304,0.646,1,HOLD
1989-01-27,INFY.NS,101.81,103.27,99.71,101.89,2324072,50.5,-0.0579,99.94,0.0428,-0.962,0,HOLD
1989-01-30,INFY.NS,99.03,99.77,98.85,99.32,2885938,48.86,-2.8464,99.78,0.0489,0.428,0,SELL
1989-01-31,INFY.NS,101.44,102.49,100.43,102.23,946471,55.96,-2.0591,99.71,0.0266,1.0,0,HOLD
1989-02-01,INFY.NS,101.73,103.13,99.77,100.35,1816137,49.89,2.8083,99.72,0.0064,-0.594,0,BUY
1989-02-02,TCS.NS,101.25,101.39,99.72,100.34,4971247,26.26,1.241,99.65,0.0454,0.878,0,BUY
1989-02-03,TSLA,98.63,100.22,97.01,99.85,102110,33.25,1.5469,99.72,0.0301,-0.195,0,HOLD
1989-02-06,RELIANCE.NS,99.37,99.54,98.63,99.33,1331535,40.82,1.7571,99.88,0.0162,0.021,0,HOLD
1989-02-07,AAPL,103.25,104.01,102.01,103.61,2317109,40.83,2.1631,100.17,0.0107,0.155,0,BUY
1989-02-08,NVDA,98.48,99.38,97.1,99.08,2720610,49.29,2.3248,100.19,0.03,-0.283,0,HOLD
1989-02-09,RELIANCE.NS,102.05,102.99,101.54,102.25,4626569,45.93,-0.126,100.21,0.0193,0.842,0,HOLD
1989-02-10,TSLA,104.23,104.4,103.71,104.05,4976685,52.07,3.7196,100.21,0.0168,-0.112,0,BUY
1989-02-13,RELIANCE.NS,105.43,105.79,104.59,105.23,3468605,39.84,2.2277,100.45,0.0071,1.0,0,BUY
1989-02-14,NVDA,106.45,106.58,103.69,104.68,3012619,36.78,-2.1242,100.86,0.0343,1.0,0,HOLD
1989-02-15,NVDA,102.73,104.46,102.67,103.8,797599,28.52,-1.8812,101.16,0.0261,0.601,0,HOLD
1989-02-16,NVDA,103.6,104.81,100.89,102.4,1934463,77.78,-0.7329,101.38,0.0002,-1.0,0,HOLD
1989-02-17,NVDA,103.64,104.38,102.34,103.28,595628,67.82,-0.3297,101.6,0.0025,-0.747,0,HOLD
1989-02-20,AAPL,102.1,102.15,101.12,102.08,3977727,69.45,1.6113,101.71,0.0061,-0.82,0,BUY
1989-02-21,RELIANCE.NS,101.8,102.38,101.56,101.95,3176929,34.9,2.3447,101.7,0.0509,-0.839,0,HOLD
1989-02-22,INFY.NS,100.57,101.84,98.64,101.82,3082567,55.52,-2.0552,101.76,0.0086,0.225,0,HOLD
1989-02-23,NVDA,103.52,104.05,100.91,102.3,3664052,67.18,-0.1231,101.99,0.0522,0.674,0,BUY
1989-02-24,RELIANCE.NS,100.43,102.17,99.13,100.2,667183,30.78,-0.7517,101.91,0.023,-0.714,0,SELL
1989-02-27,INFY.NS,102.73,103.36,99.27,102.18,1775581,56.32,4.643,102.05,0.0248,1.0,0,BUY
1989-02-28,AAPL,100.71,100.83,100.47,100.72,3657539,62.9,4.9383,101.98,0.0078,0.184,0,HOLD
1989-03-01,NVDA,99.92,102.68,98.49,99.21,1551023,38.24,0.4032,101.92,0.0008,0.243,0,HOLD
1989-03-02,TCS.NS,100.29,101.35,98.48,100.44,2477402,31.93,-1.4583,101.92,0.0397,1.0,0,SELL
1989-03-03,TCS.NS,99.38,100.36,97.85,99.82,342992,54.29,-0.9274,101.92,0.029,-0.279,0,SELL
1989-03-06,AAPL,99.3,101.04,98.46,100.53,317173,53.5,0.5607,101.98,0.0251,-0.529,0,HOLD
1989-03-07,INFY.NS,97.92,98.74,96.8,97.9,1614878,63.02,-1.7105,101.7,0.0521,0.075,0,SELL
1989-03-08,NVDA,106.01,106.08,103.67,104.59,1089173,57.28,1.3851,101.97,0.0024,-0.552,0,BUY
1989-03-09,AAPL,101.0,103.8,98.51,98.9,2933874,39.18,0.0302,101.8,0.0312,-1.0,0,SELL
1989-03-10,NVDA,99.11,102.71,98.59,101.03,2882858,83.17,-2.1679,101.65,0.0407,0.262,0,HOLD
1989-03-13,TSLA,100.99,101.97,99.57,101.11,2258942,44.51,0.2093,101.45,0.0301,0.751,0,HOLD
1989-03-14,INFY.NS,107.01,107.98,105.27,105.53,2017791,58.9,-1.3419,101.49,0.0057,-0.883,0,HOLD
1989-03-15,RELIANCE.NS,99.88,100.88,98.35,99.74,322679,36.42,-3.2434,101.29,0.032,-0.104,0,SELL
1989-03-16,NVDA,99.31,99.97,98.27,98.99,961469,50.37,-0.35,101.12,0.0025,-0.935,0,SELL
1989-03-17,TSLA,100.89,101.62,99.46,101.25,1974288,38.3,-1.4467,101.01,0.0552,0.001,0,HOLD
1989-03-20,TSLA,102.77,103.21,101.54,102.54,685183,45.13,-0.6296,101.04,0.0084,1.0,0,HOLD
1989-03-21,TCS.NS,103.58,105.86,102.57,104.11,1133171,63.53,1.0321,101.15,0.0003,-0.631,0,BUY
1989-03-22,INFY.NS,102.51,102.98,101.43,101.86,2798658,16.69,1.4363,101.15,0.0297,-0.352,0,HOLD
1989-03-23,AAPL,101.56,102.77,100.7,102.05,2289170,55.46,1.8912,101.13,0.0299,1.0,0,BUY
1989-03-24,TCS.NS,102.75,103.05,102.51,102.84,4905635,55.83,1.6124,101.27,0.0198,1.0,0,BUY
1989-03-27,NVDA,102.02,104.17,99.78,103.31,3403055,65.34,-0.651,101.32,0.0102,0.11,0,HOLD
1989-03-28,INFY.NS,105.71,108.64,105.58,107.91,1059134,41.51,1.8235,101.68,0.0476,0.835,0,BUY
1989-03-29,AAPL,105.29,107.02,103.75,106.36,4071533,46.72,-3.3192,102.04,0.0056,-0.589,0,SELL
1989-03-30,INFY.NS,107.32,108.78,104.18,105.74,2233033,30.52,1.2453,102.31,0.0374,-1.0,0,HOLD
1989-03-31,TSLA,106.39,107.74,104.89,104.9,3017133,46.07,0.7529,102.56,0.0125,0.536,0,BUY
1989-04-03,NVDA,103.6,103.73,102.4,103.15,4180222,28.36,-2.4516,102.69,0.054,0.858,0,HOLD
1989-04-04,RELIANCE.NS,106.12,108.71,103.94,105.06,2172234,24.24,-0.3244,103.05,0.0586,-0.319,0,HOLD
1989-04-05,TCS.NS,107.65,107.75,106.3,106.79,1912879,47.89,-0.5161,103.16,0.0054,0.977,0,HOLD
1989-04-06,TCS.NS,108.66,110.59,106.94,108.0,2474694,39.57,-0.9119,103.61,0.0171,-0.908,0,SELL
1989-04-07,INFY.NS,103.88,105.77,103.15,105.21,4732695,41.15,-0.3088,103.82,0.0518,-1.0,0,HOLD
1989-04-10,AAPL,106.44,107.26,104.43,105.43,3537994,42.57,1.198,104.04,0.0198,-1.0,0,HOLD
1989-04-11,NVDA,108.5,108.97,107.65,108.11,3326835,31.25,-0.3783,104.17,0.0108,0.86,0,HOLD
1989-04-12,TCS.NS,104.5,104.61,104.0,104.55,4063397,25.68,3.3242,104.41,0.0221,0.097,0,HOLD
1989-04-13,NVDA,102.97,104.33,102.25,103.98,4566566,48.19,2.198,104.66,0.003,-0.564,0,HOLD
1989-04-14,NVDA,104.77,106.41,103.76,103.81,4199237,36.55,-1.8741,104.79,0.0086,0.544,0,SELL
1989-04-17,NVDA,105.05,105.81,104.22,104.58,4780098,57.21,1.0576,104.89,0.0083,-1.0,0,HOLD
1989-04-18,TCS.NS,107.57,108.31,107.22,108.03,3149968,28.34,-1.0542,105.08,0.0067,-1.0,0,SELL
1989-04-19,NVDA,107.85,109.34,106.26,108.12,596466,28.79,1.0993,105.4,0.002,1.0,0,BUY
1989-04-20,RELIANCE.NS,101.45,103.4,101.11,101.97,1391125,50.62,0.5476,105.39,0.002,1.0,0,HOLD
1989-04-21,TCS.NS,104.28,104.45,102.45,103.71,1898421,46.81,-2.6819,105.44,0.0591,0.073,0,SELL
1989-04-24,TSLA,102.39,102.72,100.87,101.45,3740790,10.36,-2.6283,105.34,0.0103,-0.893,0,SELL
1989-04-25,TSLA,104.45,105.61,102.96,103.9,4526525,36.77,0.6543,105.14,0.0153,-1.0,0,SELL
1989-04-26,AAPL,105.25,106.38,104.46,106.17,2363068,41.62,0.2622,105.13,0.0298,0.495,0,HOLD
1989-04-27,INFY.NS,98.71,101.45,98.34,100.22,3090924,73.82,0.5232,104.86,0.0087,-0.028,0,HOLD
1989-04-28,RELIANCE.NS,105.47,106.61,102.03,104.02,1509104,72.65,-0.7022,104.81,0.0288,-1.0,0,SELL
1989-05-01,RELIANCE.NS,104.22,105.99,103.54,103.75,3447326,50.11,-2.0289,104.84,0.0177,-0.121,0,SELL
1989-05-02,TCS.NS,104.85,105.43,103.5,104.67,4592227,40.25,-3.1611,104.82,0.0007,-0.263,0,SELL
1989-05-03,TCS.NS,104.74,105.19,104.18,104.91,2955061,45.12,1.3176,104.73,0.0308,0.058,0,BUY
1989-05-04,TSLA,106.66,107.21,105.8,106.15,1455047,45.02,-1.8877,104.64,0.0077,0.92,0,HOLD
1989-05-05,RELIANCE.NS,104.62,105.14,104.24,105.02,3412607,32.76,-3.3018,104.63,0.0467,1.0,0,HOLD
1989-05-08,AAPL,104.15,105.43,103.29,104.58,2149576,48.9,2.5796,104.59,0.0042,0.408,0,HOLD
1989-05-09,AAPL,101.0,103.71,100.6,101.86,1275495,67.57,1.8368,104.27,0.0255,-0.533,0,HOLD
1989-05-10,NVDA,103.05,103.47,101.09,102.24,1168183,42.91,4.5579,104.16,0.0475,0.199,0,HOLD
1989-05-11,AAPL,99.35,99.66,98.48,98.64,2362420,60.54,5.2736,103.89,0.0058,1.0,0,BUY
1989-05-12,INFY.NS,101.85,103.43,100.94,102.75,3417493,41.76,1.9817,103.84,0.0322,-0.384,0,HOLD
1989-05-15,TSLA,104.26,105.53,104.25,105.08,1522766,35.14,-3.8826,103.86,0.0048,1.0,0,HOLD
1989-05-16,RELIANCE.NS,100.64,103.69,100.39,103.39,1713999,88.19,-2.4171,103.63,0.0156,1.0,0,HOLD
1989-05-17,TCS.NS,104.32,104.37,103.61,104.09,4238301,74.15,3.4005,103.43,0.0223,-1.0,0,BUY
1989-05-18,INFY.NS,102.18,103.84,101.36,103.16,3975612,59.39,-0.1947,103.49,0.013,-0.293,0,HOLD
1989-05-19,AAPL,97.51,97.65,95.24,97.64,1632671,45.32,-1.9565,103.19,0.0341,0.862,0,SELL
1989-05-22,RELIANCE.NS,97.19,97.83,96.22,96.52,2546823,66.56,-1.5376,102.94,0.0259,-0.946,0,SELL
1989-05-23,TSLA,104.28,105.2,104.15,105.19,1550545,69.72,-0.076,103.0,0.0088,-0.939,0,HOLD
1989-05-24,TCS.NS,99.67,102.06,99.48,101.24,495224,67.04,-0.1443,102.76,0.0076,-1.0,0,SELL
1989-05-25,TSLA,100.79,103.02,99.93,102.49,3201117,53.13,2.2811,102.87,0.0331,-0.059,0,HOLD
1989-05-26,NVDA,101.99,102.74,100.82,101.33,4453395,74.64,0.5607,102.73,0.0115,0.182,1,HOLD
1989-05-29,NVDA,107.43,108.04,106.71,107.01,3516147,66.78,1.6786,102.9,0.031,0.759,0,BUY
1989-05-30,AAPL,104.69,106.83,104.63,106.26,3677638,72.33,4.2181,102.98,0.0378,-0.115,0,BUY
1989-05-31,TSLA,103.65,105.87,103.38,103.97,2723394,46.49,-1.2824,102.93,0.0225,-1.0,0,SELL
1989-06-01,TCS.NS,106.96,107.73,105.04,105.55,3916506,57.65,1.0032,102.9,0.0132,-0.659,0,BUY
1989-06-02,TCS.NS,104.96,105.31,103.81,105.21,2516623,58.64,-5.5623,102.91,0.0327,0.304,0,HOLD
1989-06-05,TCS.NS,106.41,106.64,105.52,106.56,938424,50.16,-0.6399,103.01,0.0554,0.193,0,HOLD
1989-06-06,RELIANCE.NS,101.78,104.6,101.38,103.5,1690471,42.63,0.5334,103.09,0.0065,-0.667,0,HOLD
1989-06-07,INFY.NS,108.28,108.36,106.91,107.62,2384300,40.69,-3.4849,103.36,0.0303,-0.491,0,SELL
1989-06-08,RELIANCE.NS,105.8,106.18,104.46,105.43,4988341,33.9,-1.1819,103.7,0.034,1.0,0,HOLD
1989-06-09,AAPL,109.03,110.01,106.38,107.74,3020605,72.24,-2.7953,103.95,0.0497,1.0,0,HOLD
1989-06-12,RELIANCE.NS,109.32,110.53,108.45,109.55,2736039,40.57,-0.0402,104.17,0.0325,-0.263,0,HOLD
1989-06-13,INFY.NS,106.14,107.63,105.56,106.45,2039141,45.99,2.2718,104.32,0.0123,1.0,0,BUY
1989-06-14,TSLA,110.05,110.64,107.56,108.91,3540876,37.87,0.4795,104.57,0.0107,-1.0,0,HOLD
1989-06-15,AAPL,109.43,110.13,107.74,108.63,2196916,48.58,3.2982,104.84,0.0205,-0.65,0,BUY
1989-06-16,RELIANCE.NS,109.38,109.63,107.7,108.31,1250562,69.73,2.312,105.37,0.0162,1.0,0,BUY
1989-06-19,AAPL,106.96,107.51,106.27,107.41,1310282,60.26,-0.0651,105.92,0.0061,-0.364,0,HOLD
1989-06-20,RELIANCE.NS,108.81,109.38,107.52,108.56,4542312,49.84,-0.8221,106.09,0.0326,-0.909,0,HOLD
1989-06-21,NVDA,106.59,109.48,105.65,107.54,1226598,62.35,-3.5288,106.4,0.0454,1.0,0,HOLD
1989-06-22,RELIANCE.NS,111.72,112.16,110.0,111.15,696843,35.03,2.1888,106.83,0.0109,1.0,0,BUY
1989-06-23,INFY.NS,104.45,104.75,102.62,104.38,3278419,43.66,-3.8999,106.99,0.0349,-0.928,0,SELL
1989-06-26,TCS.NS,107.55,109.0,106.87,107.73,566689,48.94,0.0005,107.02,0.0046,-0.198,0,HOLD
1989-06-27,TSLA,109.79,109.92,108.04,109.16,3745696,22.1,0.138,107.17,0.0371,0.547,0,HOLD
1989-06-28,INFY.NS,109.22,110.41,109.08,110.06,2832869,55.87,-2.8358,107.47,0.0171,-0.614,0,HOLD
1989-06-29,NVDA,108.21,108.96,105.57,107.62,3980312,65.62,-0.9532,107.58,0.0085,-0.975,0,HOLD
1989-06-30,INFY.NS,107.93,109.16,106.35,107.58,2080128,63.15,-1.9344,107.69,0.025,-0.542,0,SELL
1989-07-03,NVDA,106.77,107.78,105.3,105.51,2350321,60.36,-2.1068,107.64,0.0018,-0.207,1,SELL
1989-07-04,TSLA,104.46,106.85,103.75,104.54,4656112,18.71,-0.1059,107.69,0.0384,1.0,0,SELL
1989-07-05,TSLA,107.6,109.69,106.71,108.08,3525272,13.41,-2.8293,107.72,0.0041,1.0,0,SELL
1989-07-06,TSLA,109.66,110.25,108.85,109.29,3509740,46.04,-1.0616,107.91,0.1068,-1.0,0,SELL
1989-07-07,INFY.NS,109.9,110.75,107.65,108.83,4245595,44.68,-0.0055,107.96,0.0472,1.0,0,BUY
1989-07-10,AAPL,106.91,107.77,105.58,107.69,287070,39.07,-1.0235,107.87,0.0129,1.0,0,SELL
1989-07-11,INFY.NS,109.41,110.37,109.1,109.36,4545438,47.36,2.2914,108.02,0.0246,-0.258,0,BUY
1989-07-12,RELIANCE.NS,109.66,111.68,109.39,110.53,3620353,77.26,4.2651,108.1,0.0065,0.675,1,BUY
1989-07-13,INFY.NS,111.16,112.42,109.82,111.46,4279526,46.0,0.5851,108.24,0.0611,-0.513,0,HOLD
1989-07-14,NVDA,110.24,110.95,109.2,109.82,4180228,46.01,0.7095,108.31,0.0038,0.191,0,BUY
1989-07-17,TCS.NS,105.61,108.89,104.33,107.41,558799,50.15,0.6498,108.32,0.0354,-1.0,0,HOLD
1989-07-18,TCS.NS,107.75,111.87,107.74,109.79,1777685,49.45,1.8069,108.38,0.035,-0.908,0,HOLD
1989-07-19,NVDA,108.1,108.19,106.87,107.25,4087590,72.09,-2.6238,108.36,0.0348,0.798,0,HOLD
1989-07-20,RELIANCE.NS,107.0,107.32,105.69,106.97,2253659,44.3,-3.6917,108.15,0.0208,-1.0,0,SELL
1989-07-21,INFY.NS,113.47,113.95,111.23,111.64,2653281,26.62,-0.6422,108.52,0.0206,-0.534,0,SELL
1989-07-24,TCS.NS,110.11,110.61,108.84,109.5,196469,45.87,1.7547,108.6,0.0168,-0.482,0,BUY
1989-07-25,RELIANCE.NS,114.34,115.21,112.51,112.54,3128257,41.08,4.6281,108.77,0.0184,-0.033,0,BUY
1989-07-26,INFY.NS,107.98,109.55,107.18,108.75,4481724,67.42,-1.2269,108.71,0.0445,-0.754,0,HOLD
1989-07-27,NVDA,109.73,111.02,107.33,109.31,3585466,51.91,0.32,108.79,0.0264,0.808,0,BUY
1989-07-28,TSLA,109.76,110.31,108.07,109.03,3333277,36.59,0.8758,108.87,0.0076,0.265,0,BUY
1989-07-31,NVDA,115.49,116.43,114.38,114.82,1687885,67.21,3.3646,109.33,0.0057,-0.472,0,BUY
1989-08-01,AAPL,109.64,110.38,109.45,109.86,266285,53.51,1.4664,109.6,0.0288,1.0,0,BUY
1989-08-02,TCS.NS,112.79,113.25,111.17,111.49,1948684,64.52,1.9007,109.77,0.0127,1.0,0,BUY
1989-08-03,RELIANCE.NS,109.87,110.83,108.78,109.5,1344301,50.43,-1.1447,109.78,0.0317,-1.0,0,SELL
1989-08-04,NVDA,112.72,116.76,112.38,112.92,4354748,46.02,-2.9359,109.98,0.008,0.338,0,HOLD
1989-08-07,RELIANCE.NS,108.42,108.6,107.85,107.98,1737965,36.78,1.1906,110.0,0.0583,1.0,0,HOLD
1989-08-08,AAPL,110.68,111.95,110.49,110.96,1666293,27.5,-4.416,110.08,0.0068,-0.921,0,SELL
1989-08-09,TSLA,108.02,108.04,106.03,106.49,4828059,41.38,2.6785,109.87,0.0119,1.0,0,HOLD
1989-08-10,TCS.NS,112.11,112.25,108.44,109.5,4284465,42.06,-1.3877,109.78,0.0156,-0.584,0,SELL
1989-08-11,RELIANCE.NS,113.01,113.36,112.11,113.23,3290945,61.74,-0.2354,109.95,0.0781,-0.156,0,HOLD
1989-08-14,RELIANCE.NS,110.77,111.11,109.71,110.75,2220903,43.85,-1.0728,110.11,0.0178,1.0,0,HOLD
1989-08-15,RELIANCE.NS,113.52,113.61,110.79,111.46,408054,56.78,-2.6885,110.2,0.0145,-0.221,0,HOLD
1989-08-16,INFY.NS,109.46,109.78,107.54,109.4,1111030,61.19,-0.8905,110.31,0.0056,0.092,0,SELL
1989-08-17,TCS.NS,111.57,111.92,110.48,111.68,2962881,32.98,0.452,110.54,0.061,0.353,0,HOLD
1989-08-18,INFY.NS,112.29,114.59,109.88,112.13,2745046,47.31,1.1701,110.57,0.016,-0.666,0,HOLD
1989-08-21,AAPL,109.91,110.33,108.79,109.24,4226952,54.64,3.1138,110.55,0.0092,0.59,0,HOLD
1989-08-22,RELIANCE.NS,108.17,108.51,107.89,108.11,4604814,26.17,-1.8255,110.33,0.057,1.0,0,SELL
1989-08-23,RELIANCE.NS,115.3,117.55,112.52,114.67,928041,68.46,2.2743,110.63,0.0084,-0.852,0,BUY
1989-08-24,AAPL,107.63,108.16,106.68,106.7,136185,48.99,0.1848,110.5,0.0178,-0.254,0,HOLD
1989-08-25,RELIANCE.NS,111.82,113.69,111.79,112.17,3950529,46.81,-0.4426,110.65,0.0205,-0.878,0,HOLD
1989-08-28,AAPL,111.02,111.95,109.57,110.95,2633099,31.41,0.3974,110.46,0.0298,0.277,0,HOLD
1989-08-29,RELIANCE.NS,106.83,108.25,106.33,107.27,897706,38.95,-0.8289,110.33,0.0063,-0.056,0,SELL
1989-08-30,AAPL,111.69,112.69,110.32,112.47,2746153,30.87,-1.1809,110.38,0.0073,1.0,0,HOLD
1989-08-31,NVDA,111.55,112.36,111.39,112.05,2346889,32.76,0.9765,110.51,0.0132,1.0,0,BUY
1989-09-01,INFY.NS,110.17,111.8,109.05,109.45,2833622,59.55,-3.7078,110.33,0.03,0.857,0,SELL
1989-09-04,AAPL,107.62,109.32,105.8,109.04,3565141,18.71,0.2477,110.39,0.0566,-1.0,0,SELL
1989-09-05,INFY.NS,114.07,114.65,112.46,112.72,4455323,41.87,-0.4423,110.47,0.0977,0.302,1,HOLD
1989-09-06,TSLA,107.31,107.91,105.26,107.49,3732401,59.8,0.2171,110.52,0.0126,-0.243,0,HOLD
1989-09-07,INFY.NS,112.47,113.47,112.38,112.81,4976827,63.83,-2.3313,110.69,0.0199,-1.0,0,HOLD
